fontName,letter,mass,bending,buckling,torsion,source
Arial Rounded MT Bold,Z,0.4124,0.4467720605866894,0.1778709380257198,0.19099863720971566,windows
Arial Rounded MT Bold,H,0.4432,0.3365765935865564,0.26645541403627176,0.15795353026037906,windows
Arial Rounded MT Bold,W,0.4154,0.26949831404892133,0.13810158353263988,0.10581867166768351,windows
Arial Rounded MT Bold,E,0.4444,0.36325592247846356,0.21496781948368313,0.1772683166407291,windows
Arial Rounded MT Bold,J,0.274,0.17616788314590268,0.06002830111997557,0.061070225253890574,windows
Arial Rounded MT Bold,A,0.3998,0.28435367611792284,0.17983526728425017,0.17073715218282765,windows
Arial Rounded MT Bold,N,0.4897,0.36891366567815426,0.2254828309001924,0.1898070538719011,windows
Arial Rounded MT Bold,R,0.49,0.415039423625896,0.25138611447051784,0.3721572711840664,windows
Arial Rounded MT Bold,O,0.4643,0.4834136138716149,0.3258138727213165,0.4059785675533582,windows
Arial Rounded MT Bold,G,0.4612,0.3730816206113998,0.22922675625814368,0.24330712953588238,windows
Arial Rounded MT Bold,S,0.4144,0.4093380364326131,0.17357158163604613,0.11999071999750814,windows
Arial Rounded MT Bold,I,0.1881,0.16902809434602903,0.007576153165956881,0.023834752091905515,windows
Arial Rounded MT Bold,M,0.6541,0.5584850363669183,0.31577054663773335,0.2943561550292773,windows
Arial Rounded MT Bold,C,0.39,0.3578414110103225,0.20365476081982115,0.19096172544135126,windows
Arial Rounded MT Bold,V,0.3474,0.2781687790221859,0.11565133217238807,0.08017826186418239,windows
Arial Rounded MT Bold,Q,0.4534,0.42815086352420717,0.2398981750826989,0.34613569861154136,windows
Arial Rounded MT Bold,K,0.4373,0.34880810737647794,0.20725459431366705,0.1384342295627019,windows
Arial Rounded MT Bold,Y,0.2896,0.20143294736834247,0.08791081575699954,0.0560589323703964,windows
Arial Rounded MT Bold,D,0.4973,0.5578293455404354,0.288184959765118,0.45284230245003926,windows
Arial Rounded MT Bold,X,0.3785,0.34968417855904127,0.1386533199011801,0.10109467833338326,windows
Arial Rounded MT Bold,L,0.2726,0.18314864135592346,0.05722084972326973,0.0651950895237977,windows
Arial Rounded MT Bold,P,0.392,0.2557631848222592,0.14973484633895828,0.183956416085563,windows
Arial Rounded MT Bold,T,0.2926,0.2377289166807971,0.0784094967622435,0.06886003611071562,windows
Arial Rounded MT Bold,H_rot,0.4432,0.5484627064362997,0.27026830644029054,0.15691606768182392,windows
Arial Unicode,R,0.3783,0.3333534515966536,0.15587907121093816,0.3199133933855022,windows
Arial Unicode,E,0.3381,0.24091698212907428,0.1230838860959972,0.09809624396069454,windows
Arial Unicode,Q,0.3305,0.3467652174310433,0.14665965501698314,0.26556905565205635,windows
Arial Unicode,W,0.2732,0.19305576609200625,0.07155959122246552,0.03642027017781733,windows
Arial Unicode,C,0.2788,0.24132497287256627,0.10564827791749079,0.10649843507230126,windows
Arial Unicode,J,0.1808,0.1229365460568724,0.021072265148734826,0.025196694959812572,windows
Arial Unicode,A,0.2978,0.22826921863979263,0.1001742649467599,0.1593929361272412,windows
Arial Unicode,F,0.2502,0.1781837468200514,0.06190740681443677,0.04594407681714614,windows
Arial Unicode,D,0.36,0.46010904660220087,0.15697515462165418,0.3468447477977149,windows
Arial Unicode,L,0.1886,0.1353113498370411,0.02627472037557483,0.027548258610015152,windows
Arial Unicode,V,0.2458,0.21687881431683736,0.04601161109482723,0.03855042299062003,windows
Arial Unicode,B,0.3983,0.4383649530660133,0.19410159338507504,0.40812864666542414,windows
Arial Unicode,Y,0.2206,0.16189711018145653,0.050839304319553885,0.02799922918943368,windows
Arial Unicode,H,0.3253,0.26113564976539494,0.12444857152005832,0.08797110881199972,windows
Arial Unicode,S,0.3145,0.3261388656280876,0.1018573071816863,0.07473478701854983,windows
Arial Unicode,T,0.2095,0.1830693931294665,0.03824259651076009,0.03311294321178506,windows
Arial Unicode,G,0.3427,0.27121741483286727,0.12566042104381628,0.15642196369270217,windows
Arial Unicode,I,0.1321,0.13171395773636713,0.0023793630893295665,0.010358295341046037,windows
Arial Unicode,X,0.2912,0.2929521848917589,0.07993588527824509,0.05028361030150762,windows
Arial Unicode,N,0.3715,0.29114296331189105,0.11492089726126935,0.11582339139131759,windows
Arial Unicode,U,0.2919,0.28799306434651545,0.06706737341468161,0.09077631281622331,windows
Arial Unicode,M,0.4566,0.4251938702779893,0.14750203822252217,0.17342187519566768,windows
Arial Unicode,O,0.3335,0.38088953682195553,0.17895963211007143,0.3187990063868759,windows
Arial Unicode,P,0.3057,0.20640529579842293,0.10599717727732881,0.1510769631143063,windows
Arial Unicode,Z,0.2986,0.3177170170681309,0.08219701914574463,0.09437007426267177,windows
Arial Unicode,K,0.3207,0.2746138201609978,0.09619462007778498,0.06625497758427688,windows
Arial Unicode,H_rot,0.3253,0.4337860024494345,0.12444733996566426,0.0879517072598818,windows
Arial,H_rot,0.3265,0.43461452825491276,0.12352367417011707,0.08826839284816373,windows
Arima,O,0.1146,0.14287332701466185,0.00756851752871369,0.08905699094457062,google
Arima,F,0.0733,0.0432478803331001,0.0,0.003782389088873085,google
Arima,D,0.1196,0.16009680437998425,0.0029636124938730163,0.09275161559785346,google
Arima,Q,0.1012,0.11186026448751048,0.0070252788854925355,0.05752576284837552,google
Arima,X,0.1054,0.10071654890990071,0.001878243606385363,0.009111804949751168,google
Arima,W,0.1116,0.08379967388011127,0.0009519545999788173,0.008887551454379677,google
Arima,Y,0.0723,0.051297769865995484,0.0008204984839565409,0.001973005229585082,google
Arima,U,0.0945,0.09501416790551298,0.0009707234889443362,0.010923055420201671,google
Arima,S,0.1007,0.06079901933015686,0.007708914729636865,0.016784702206304757,google
Arima,L,0.0568,0.013837647905232326,0.00016533617740294718,0.0014217715505216739,google
Arima,E,0.0904,0.04947912487551125,0.0,0.008544932244156664,google
Arima,M,0.1494,0.1178757928042409,0.001433529314689242,0.03156611034832405,google
Arima,N,0.1268,0.09430185010510585,0.0010858984558771007,0.017333812245200045,google
Arima,B,0.1276,0.14213561918520043,0.005510590136234547,0.06269663922506534,google
Arima,Z,0.1082,0.029225452639309566,0.0016027448884334875,0.02036486604872397,google
Arima,H,0.1069,0.08317358761953457,0.0027961210962804592,0.011241972884223286,google
Arima,T,0.0654,0.060331822758104635,0.0003463130956104938,0.0025224958518764414,google
Arima,A,0.1021,0.08103947413875816,0.004367338192225936,0.023623417649687194,google
Arima,V,0.0894,0.07274236740157632,0.00029649672037064843,0.0031063167517744916,google
Arima,R,0.1153,0.10655793360539674,0.0063943535694141,0.04269155650833471,google
Arima,P,0.0917,0.06660379874673802,0.003782226699606642,0.029764870040215,google
Arima,I,0.0434,0.027776661070601828,9.299713540447721e-06,0.0010624440861125262,google
Arima,J,0.068,0.04642781189835301,0.0010138525238244196,0.006211986915859149,google
Arima,G,0.1006,0.06668402726947618,0.0062481680628388315,0.027970962839733392,google
Arima,C,0.0819,0.040695099602942576,0.0041696737119788375,0.01388086583899943,google
Arima,K,0.1017,0.06682659977823298,0.0036805003066570446,0.0062027114907267375,google
Arima,H_rot,0.1069,0.0846692696423278,0.0050749893470544895,0.01189019903889235,google
Arizonia,I,0.1741,0.07024781542771219,0.006666403935062601,0.060370761850665054,google
Arizonia,C,0.1345,0.03457378071631261,0.00491624198565978,0.04495838734627323,google
Arizonia,Q,0.1917,0.08316847563931098,0.01298341588852955,0.06383899082234598,google
Arizonia,T,0.1222,0.0434337109893166,0.006249522772672301,0.01970865116826461,google
Arizonia,A,0.0848,0.005075740260147688,0.0004947892933587197,0.0026645528346159646,google
Arizonia,J,0.1517,0.06616399383452787,0.009200819722604689,0.14244725041516884,google
Arizonia,Z,0.2094,0.10105325940705179,0.008270749844208369,0.06579136432741231,google
Arizonia,P,0.1714,0.06114983696873358,0.004291228130672848,0.04262533724181979,google
Arizonia,D,0.1612,0.04307455045165259,0.00833380542918439,0.049881846634268964,google
Arizonia,X,0.0903,0.034148558241890746,0.0029595483643726096,0.00576103009832429,google
Arizonia,Y,0.1796,0.0435219831108158,0.006998307844262558,0.045311329045462256,google
Armata,I,0.11,0.11000846947680862,0.001209891352271356,0.005729029464364743,google
Armata,S,0.2176,0.22371484301280423,0.06306235852518899,0.04251801225929408,google
Armata,J,0.1296,0.09316043396580742,0.008627407996728993,0.00973939363091895,google
Armata,P,0.2482,0.19715639694589254,0.07040168378116757,0.11571455772367523,google
Armata,T,0.1631,0.1516239916254513,0.021343576581746886,0.014616795465125962,google
Armata,D,0.291,0.37469844878688013,0.10307827020796029,0.254836178897203,google
Armata,B,0.3103,0.3518282158521971,0.09426662167387947,0.2180709305468379,google
Armata,K,0.2482,0.21337359347357826,0.06499552945754956,0.03512723690958206,google
Armata,U,0.2433,0.24293745931669616,0.04820402422713804,0.05543232187486555,google
Armata,X,0.2368,0.23608076598915248,0.061729939826252314,0.02676268943076094,google
Armata,Y,0.1793,0.1342926691135302,0.032027187794803326,0.018185492261139764,google
Armata,H,0.2664,0.22205224036244942,0.11500464296006561,0.050636442290416805,google
Armata,R,0.2844,0.27023446409185026,0.09080422965041098,0.15241045445914178,google
Armata,A,0.2555,0.2088204935431936,0.07194543721412544,0.07809890680978519,google
Armata,F,0.1938,0.15244707999490822,0.04174390565308098,0.027340272096770767,google
Armata,E,0.2357,0.19861406060797285,0.06782711932037902,0.047709123885983806,google
Armata,O,0.2792,0.33467088283410257,0.1010293331625578,0.22687907547619865,google
Armata,G,0.2495,0.22111435992317438,0.07348192447615835,0.07414890799617589,google
Armata,V,0.2202,0.19886994102811018,0.037406371077191365,0.024929339722079166,google
Armata,Z,0.2083,0.2264773402813052,0.04631395769856968,0.04657946968300966,google
Armata,C,0.1826,0.17125331921643083,0.045544605668598574,0.040290469850841316,google
Armata,W,0.2548,0.1851994413571769,0.056559505013657946,0.0320052230017769,google
Armata,L,0.1494,0.11476468606188614,0.016007990324908683,0.013443021235791068,google
Armata,M,0.3044,0.24862397692250457,0.07153496013458427,0.05759513078891971,google
Armata,Q,0.1929,0.17446476901667193,0.04728565411548532,0.08659787747410204,google
Armata,H_rot,0.2664,0.34401798126597344,0.1150042734937474,0.050633291146062326,google
Arsenal,H,0.2663,0.21564728589054294,0.07934732543332242,0.05608433533004608,google
Arsenal,V,0.1968,0.17630086133538792,0.026886926064863512,0.023187237237941204,google
Arsenal,R,0.2692,0.23236490706389784,0.0,0.13757154447807443,google
Arsenal,S,0.1867,0.1951953235562582,0.03422772918611497,0.034403622472135416,google
Arsenal,M,0.3026,0.21482323500895514,0.026041710284218127,0.07569530033974088,google
Arsenal,I,0.1169,0.06376518818629702,0.0014302041178252721,0.00653970562868916,google
Arsenal,J,0.1285,0.06532593356366397,0.006423171942235173,0.011105115028457844,google
Arsenal,E,0.2093,0.177798755074498,0.04394136815840745,0.038207041511717055,google
Arsenal,T,0.1592,0.13574355280616515,0.016326716602092166,0.018466831463920898,google
Arsenal,B,0.2789,0.27756687509160954,0.08164269651297688,0.19708556276646988,google
Arsenal,P,0.2209,0.15463589389817115,0.04513782325223958,0.10184014370314758,google
Arsenal,Y,0.1728,0.13527379111894466,0.027776108337376933,0.01679323502299193,google
Arsenal,Z,0.2152,0.1590228853458928,0.0438051582424241,0.05528855852208546,google
Arsenal,O,0.2601,0.2822113942775673,0.097972122534736,0.24170936256008257,google
Arsenal,D,0.2841,0.310029655501641,0.09420479764329752,0.2695507020076841,google
Arsenal,C,0.1803,0.14870953773692056,0.04123872204063637,0.0456054989736984,google
Arsenal,N,0.2841,0.24386928860266507,0.06529036357948821,0.06550534651282548,google
Arsenal,L,0.1493,0.13982134438321492,0.015555640395969373,0.01625832727654764,google
Arsenal,W,0.2313,0.15802028448963748,0.004143934225142922,0.02974841040544693,google
Arsenal,G,0.2341,0.19278450118104895,0.0,0.07789314914037537,google
Arsenal,X,0.2256,0.21982982655999017,0.04940946966804683,0.026828083199608367,google
Arsenal,F,0.1755,0.12132059066879855,0.024618156560120792,0.02371930738148258,google
Arsenal,Q,0.1966,0.17178003564760347,0.0,0.11292910361214559,google
Arsenal,K,0.2471,0.21753485874606024,0.059325206716405045,0.03593776588322233,google
Arsenal,U,0.2176,0.19761492510072223,0.03623824173442268,0.04726795128038235,google
Arsenal,H_rot,0.2663,0.31396245972934567,0.0,0.056084813340247154,google
Artifika,O,0.3527,0.3528042776804472,0.18848201068496592,0.3679855148213393,google
Artifika,Y,0.2589,0.19044322913971617,0.0727099861819597,0.05764160750069772,google
Artifika,L,0.2287,0.17221151670692783,0.044861955067969486,0.06643856224704078,google
Artifika,M,0.2838,0.17958217131306298,0.07675305610222886,0.03873839351409979,google
Artifika,C,0.2631,0.22124016230194166,0.1129063205834612,0.09549293894305015,google
Artifika,W,0.2375,0.13603719880116383,0.06171676219423583,0.029285353522506555,google
Artifika,T,0.2358,0.20798432151587934,0.06133966023877378,0.04741457640549788,google
Artifika,S,0.2864,0.2869371528886127,0.0868080819525556,0.06998085548830577,google
Artifika,N,0.3821,0.2972587565277287,0.118405457263831,0.11420917445061632,google
Artifika,D,0.4048,0.45095631724548696,0.2531275323837228,0.47153489090421996,google
Artifika,F,0.2648,0.20592601836130275,0.06943466727094935,0.056786120549697235,google
Artifika,B,0.4144,0.41903129685823987,0.0,0.4311856463031328,google
Artifika,H,0.3439,0.2758070828296883,0.0,0.09564164646563716,google
Artifika,P,0.3137,0.22693265113116948,0.12352490572451114,0.16473807296540469,google
Artifika,R,0.3957,0.344653687652191,0.16969587995793012,0.25582284302704733,google
Artifika,X,0.3347,0.2955096074824058,0.1258550066380782,0.10190562557412705,google
Artifika,U,0.3106,0.31696340367958786,0.08377094566135702,0.11026125969128753,google
Artifika,J,0.1367,0.09280321536143017,0.007117645465047255,0.020073039189185564,google
Artifika,V,0.2899,0.23995588345598137,0.08117433637691476,0.09191689558418699,google
Artifika,Z,0.3068,0.35679587418072467,0.08201585749437795,0.09624869187756986,google
Artifika,E,0.3225,0.308267248366141,0.1301260372766884,0.09950302855012112,google
Artifika,Q,0.2777,0.26667085002619173,0.09164057823941911,0.20899377043429632,google
Artifika,I,0.1802,0.14325229892670888,0.0,0.034350869156793404,google
Artifika,A,0.326,0.23812397830626125,0.0,0.17128132355226305,google
Artifika,G,0.3123,0.2614721604894179,0.12135490688217226,0.12179402758346974,google
Artifika,H_rot,0.3439,0.3859808947147692,0.15973753112753733,0.09533756690890484,google
Arvo,C,0.2742,0.23511269342243027,0.0,0.09790493044388492,google
Arvo,J,0.13,0.1097366928710136,0.004230266188166734,0.01426826460820422,google
Arvo,S,0.3002,0.3271856911455999,0.0927950373284137,0.06183406604213135,google
Arvo,Q,0.2771,0.28882563414748313,0.11018323066274868,0.18837130966677904,google
Arvo,I,0.1722,0.22691866632907726,0.008974213714097111,0.02613841006402846,google
Arvo,A,0.3452,0.2957099986343529,0.1206568618516174,0.15569643419141121,google
Arvo,G,0.3522,0.27194118636968395,0.13911884746213585,0.14934552076146326,google
Arvo,N,0.4337,0.46516592820265323,0.1370116578938942,0.14994323934293877,google
Arvo,Z,0.3338,0.4662364172870527,0.10098635191420499,0.09853910623390069,google
Arvo,L,0.2464,0.22934248345742667,0.056628595215164876,0.07011653863387031,google
Arvo,F,0.2786,0.23349696435766407,0.06528494474015435,0.06206470713889254,google
Arvo,B,0.3894,0.44696273837354045,0.14071001573926517,0.30508443778353767,google
Arvo,R,0.3679,0.3942937452346556,0.12279237717092253,0.19234214652252274,google
Arvo,P,0.2914,0.23906493723506358,0.08376971410696296,0.13105905238721216,google
Arvo,D,0.3541,0.4405597321026626,0.0,0.29992599695649125,google
Arvo,O,0.3308,0.3757992887417571,0.14843063023564562,0.2757716896541761,google
Arvo,H,0.3896,0.42134514537160844,0.0,0.13266692232524724,google
Arvo,Y,0.2646,0.2620524532334481,0.06339413927894953,0.051407303797083706,google
Arvo,M,0.3486,0.3103681976943506,0.12095231175075308,0.08300790414343714,google
Arvo,E,0.3418,0.3112199612954122,0.10969528881182096,0.11108268415919646,google
Arvo,T,0.2758,0.26953493013439694,0.07394178688690144,0.08003053037516064,google
Arvo,H_rot,0.3896,0.47175213291402623,0.0,0.1326662700154441,google
Arya,G,0.3582,0.29585186322332496,0.13899322891394145,0.13190151657191726,google
Arya,E,0.3157,0.3494572652138578,0.0,0.09317505910334237,google
Arya,J,0.2551,0.17583347867460422,0.04014029867657166,0.0477841462009206,google
Arya,V,0.3087,0.2777661946769549,0.07479205204056248,0.07001894281274994,google
Arya,A,0.3411,0.29308940421222873,0.1148474966193832,0.1629927942106593,google
Arya,W,0.4111,0.309582193986809,0.14510789648046385,0.10266482756737097,google
Arya,Q,0.3134,0.2812559720534208,0.11384673551876769,0.21213559010062094,google
Arya,K,0.3813,0.29428212407584814,0.1272072533627593,0.09552450514340727,google
Arya,S,0.3423,0.3227051288956464,0.10845055678574156,0.08453756247764295,google
Arya,X,0.3396,0.2620344584896811,0.1193959964629758,0.09730967902104806,google
Arya,O,0.387,0.3729446466651508,0.17951875780497598,0.3658915455096013,google
Arya,D,0.4347,0.45722310028855423,0.0,0.474687698845355,google
Arya,U,0.335,0.32086607821490565,0.08809912042385176,0.1120199506047579,google
Arya,H,0.4467,0.40840558493620766,0.21410696296223317,0.16087046227012683,google
Arya,I,0.2049,0.20475640575580537,0.009675337630637132,0.026734806123083453,google
Arya,Y,0.2735,0.22443665851887243,0.06578286218167398,0.05114730262419804,google
Arya,L,0.2394,0.18766153425991983,0.030254488399989166,0.046418012219358165,google
Arya,F,0.278,0.2218796649455972,0.04978423167016018,0.06015449637258676,google
Arya,P,0.3566,0.26304403729003006,0.12201255692860186,0.24654328571014766,google
Arya,T,0.2588,0.2578624057608224,0.04162924793899373,0.05443369280117764,google
Arya,R,0.4408,0.4212753197187582,0.17840420107834903,0.3241167809121299,google
Arya,N,0.4368,0.3281240408867968,0.15620912778854704,0.15538499609351855,google
Arya,Z,0.3233,0.29069775988918195,0.0981125197356592,0.1155523050562252,google
Arya,M,0.5781,0.5172730245775388,0.22072410472153323,0.24902567831219927,google
Arya,C,0.3002,0.28522366627319135,0.11292442443305395,0.10013186973839179,google
Arya,H_rot,0.4467,0.4708284259509602,0.21513407932688164,0.16052579343135642,google
Asap,T,0.1912,0.16464563455814138,0.026823377858129858,0.029407314737116736,google
Asap,Z,0.2671,0.23794809144884332,0.05730989110596048,0.0846057370697014,google
Asap,F,0.206,0.14276898963707835,0.03102260887556621,0.035427901494868824,google
Asap,R,0.3221,0.2735645436203143,0.0,0.18705707879579817,google
Asap,M,0.3901,0.2762138012460762,0.13036619038353067,0.13231117645921162,google
Asap,Y,0.1935,0.14314104556957938,0.03578946331322616,0.020494625090255014,google
Asap,B,0.3508,0.35626871088079415,0.12193533846809414,0.37251345505892447,google
Asap,W,0.2854,0.20043296490110324,0.06322566263784173,0.03933335156170646,google
Asap,K,0.2764,0.23482964951465063,0.06174668896601156,0.04370276927816739,google
Asap,E,0.2646,0.23047542695579049,0.062083888559106,0.06412984247296273,google
Asap,D,0.3374,0.38765411189778115,0.0,0.2981886984425334,google
Asap,Q,0.2574,0.26181809863466415,0.0,0.1576236759995188,google
Asap,V,0.2419,0.2027272232366308,0.04311893613405223,0.03930471377109104,google
Asap,O,0.3197,0.3758515639281427,0.1433627839040767,0.2737909563696103,google
Asap,J,0.1487,0.08140616821047122,0.008815220041823587,0.019441411775280425,google
Asap,H,0.3064,0.2259177318323836,0.11059161409981996,0.079638119941518,google
Asap,P,0.2664,0.17605612558549705,0.0663173567886973,0.1107391830539252,google
Asap,I,0.126,0.07140894079624509,0.002070119780980367,0.011039497712682804,google
Asap,S,0.2279,0.25807776724795595,0.055309477303684074,0.048394006513103646,google
Asap,X,0.2794,0.24640340372006453,0.0668576397013727,0.043644082625204667,google
Asap,C,0.2232,0.19872019471144087,0.0,0.06583264798779162,google
Asap,L,0.1714,0.14112805382143306,0.01896088829555335,0.023810329812721513,google
Asap,U,0.2827,0.2597557456792232,0.06087019170375698,0.08746039606530633,google
Asap,A,0.284,0.21360753728762755,0.08018552135392164,0.10647649267925746,google
Asap,N,0.3598,0.31219394439745424,0.10332815259451564,0.10391476236751152,google
Asap,G,0.2943,0.2510808153875026,0.0,0.10433597085113018,google
Asap Black,L,0.3093,0.2668312783500283,0.047721501215544186,0.09344130844252505,windows
Asap Black,Y,0.3727,0.2867052100526651,0.08797054614511159,0.11908110902157233,windows
Asap Black,X,0.4756,0.4017115701642767,0.14350441265939393,0.19605683029338342,windows
Asap Black,U,0.5237,0.4520420046152793,0.2297735664091076,0.25512818409579135,windows
Asap Black,C,0.3628,0.34562740455070706,0.10401326630393284,0.1403465723426905,windows
Asap Black,T,0.3286,0.26764040253464216,0.06317738570559446,0.09830785654939865,windows
Asap Black,D,0.5727,0.5150331390328861,0.2765689387203165,0.43324476609265405,windows
Asap Black,V,0.483,0.4061468207816232,0.13914840476759338,0.19739138816397275,windows
Asap Black,W,0.6879,0.5580527928689288,0.29862977258116563,0.28442185749738896,windows
Asap Black,O,0.5447,0.48738637593473955,0.26804288765021883,0.3177566436231889,windows
Asap Black,E,0.4493,0.40125655630268997,0.12392146623939941,0.16799849069754344,windows
Asap Black,Q,0.4005,0.3062072616877599,0.1311199016726972,0.16083856632154664,windows
Asap Black,I,0.2501,0.17941391178306043,0.017997073826759708,0.04770270916374883,windows
Asap Black,G,0.4881,0.4418359667787804,0.18536248340480455,0.18606309156609213,windows
Asap Black,M,0.6664,0.4873923506534149,0.0,0.3885304615161549,windows
Asap Black,F,0.3627,0.2405344918348386,0.07072435103241205,0.11218055329903752,windows
Asap Black,R,0.5328,0.4580823988112106,0.20073351379710386,0.6082510092429348,windows
Asap Black,S,0.3773,0.3908784019877278,0.10189203701559887,0.1276656744819351,windows
Asap Black,J,0.2725,0.1615329650320134,0.02729740314440468,0.0683346528815523,windows
Asap Black,Z,0.4271,0.3838857751812146,0.1162627989290403,0.17808348226402002,windows
Asap Black,K,0.5036,0.41156544176091375,0.17399277323881565,0.28803341503253543,windows
Asap Black,N,0.6228,0.5165553150244906,0.0,0.484757284382681,windows
Asap Black,H,0.5533,0.44453449668182526,0.2755492116820324,0.23674797756097435,windows
Asap Black,P,0.458,0.291268793529082,0.14646753253150932,0.21926744735277237,windows
Asap Black,H_rot,0.5533,0.4944451806815015,0.2751230938616866,0.23791033815016596,windows
Asap Condensed,O,0.2892,0.3121457989974322,0.08755366498272128,0.18215906712784768,windows
Asap Condensed,C,0.1835,0.20786388097197603,0.034684759021751714,0.0411119034612328,windows
Asap Condensed,N,0.3536,0.2808637829254759,0.0756340657797833,0.09643843192180239,windows
Asap Condensed,R,0.2977,0.25480280429901603,0.06806616402826664,0.12285511548541724,windows
Asap Condensed,Q,0.225,0.21739796736560912,0.05224943410075593,0.1094346578855842,windows
Asap Condensed,G,0.2576,0.2316009221377997,0.06201233524881094,0.06773896748582695,windows
Asap Condensed,A,0.2666,0.2077522408779704,0.05248244419211265,0.06903539218439192,windows
Asap Condensed,J,0.1408,0.09565816307487576,0.005875007081437766,0.016969407071219147,windows
Asap Condensed,S,0.208,0.20671365413641518,0.04276437162400151,0.03865425159133077,windows
Asap Condensed,F,0.192,0.15312558636053591,0.02323105684608772,0.026000287441186667,windows
Asap Condensed,I,0.1268,0.11984257871465809,0.002169383065141838,0.010986253938524301,windows
Asap Condensed,Z,0.2293,0.23601121429621646,0.03696633669219268,0.06199127046639083,windows
Asap Condensed,K,0.2609,0.23169814885967902,0.04505863430470134,0.04152040023064222,windows
Asap Condensed,H,0.2889,0.23788654880835064,0.07480498336170013,0.05715046170830048,windows
Asap Condensed,P,0.241,0.16060834017450648,0.046257059885563966,0.07261397561386342,windows
Asap Condensed,X,0.2481,0.24505155527388892,0.04365872642497002,0.03767724636523717,windows
Asap Condensed,U,0.2726,0.2626824983737449,0.052820136406964695,0.06873949075056403,windows
Asap Condensed,T,0.1771,0.16201317390363434,0.0175780990218995,0.024329765224936215,windows
Asap Condensed,V,0.2331,0.20321638224590421,0.03487922146057425,0.03755566538229962,windows
Asap Condensed,W,0.399,0.3487165832500539,0.09669955737935078,0.08969107762095548,windows
Asap Condensed,M,0.3807,0.2811801945352652,0.10260596909783715,0.11153592456494152,windows
Asap Condensed,L,0.1586,0.1191987430927988,0.011114039473781439,0.0203383569904834,windows
Asap Condensed,Y,0.1898,0.14295648918090864,0.02557605956782294,0.02011156822731813,windows
Asap Condensed,E,0.2356,0.24681417466045413,0.042201304955035955,0.048117955359942316,windows
Asap Condensed,B,0.3199,0.33295220338203535,0.07630489345822938,0.28482325859855095,windows
Asap Condensed,D,0.3055,0.3526260686522897,0.07944757396099913,0.19165709807815165,windows
Asap Condensed,H_rot,0.2889,0.28136770516606335,0.08043552689591642,0.05730652915973387,windows
Asap Extra,X,0.4322,0.3644416413195684,0.11720321386434676,0.13881253095883364,windows
Asap Extra,T,0.313,0.25671341081738314,0.056274153860553566,0.0860558890469097,windows
Asap Extra,W,0.646,0.5204750799804406,0.26830644029054834,0.2556623422002304,windows
Asap Extra,V,0.4304,0.3588578263431918,0.1084808530238355,0.17630163733521678,windows
Asap Extra,Q,0.3788,0.29505673336568716,0.12313351773807794,0.17564843396299967,windows
Asap Extra,U,0.4913,0.43063179135768737,0.18248557234027354,0.21271131472344668,windows
Asap Extra,D,0.5365,0.49181389510780266,0.24486010773637842,0.34312351960814574,windows
Asap Extra,O,0.5064,0.46500526235367745,0.23926392456975648,0.29134543388088263,windows
Asap Extra,P,0.4277,0.2713545789092679,0.1283193469805981,0.19950915821736112,windows
Asap Extra,B,0.5092,0.4430604007681929,0.17851257786502658,0.5466599183623932,windows
Asap Extra,Y,0.3469,0.264169974179543,0.07612225394158986,0.09199182293086029,windows
Asap Extra,C,0.3344,0.32755787841475614,0.09063587616474257,0.10910455839213756,windows
Asap Extra,A,0.4573,0.3677651667834977,0.14521873637592952,0.22410464175037667,windows
Asap Extra,F,0.3399,0.2265390423669364,0.06339598661054063,0.0900651243061835,windows
Asap Extra,N,0.5841,0.4787340401132454,0.250998174836388,0.3670388691189805,windows
Asap Extra,R,0.5031,0.4240900893537605,0.1763536630122343,0.46506746099092466,windows
Asap Extra,G,0.4554,0.4166430658999081,0.16027941506092502,0.15996191736338566,windows
Asap Extra,E,0.4174,0.3776926362769223,0.11181097610538165,0.15732466216495214,windows
Asap Extra,K,0.4729,0.3822392771941256,0.15029643514265095,0.1997083724007124,windows
Asap Extra,M,0.6238,0.4552028838489485,0.32328672310469936,0.2965568763837323,windows
Asap Extra,Z,0.3959,0.34948747839159455,0.09563413967304694,0.1449896553229372,windows
Asap Extra,S,0.3531,0.37325574614865464,0.09004645423174405,0.10126507872743513,windows
Asap Extra,J,0.2555,0.14576005806940673,0.022090268010867237,0.06006022781953825,windows
Asap Extra,L,0.2892,0.2521418388797155,0.04070632107608297,0.07688373187604534,windows
Asap Extra,H,0.5211,0.4183846146628551,0.24164205610469203,0.21370132471927625,windows
Asap Extra,I,0.2353,0.16420603512566354,0.014259429396218142,0.04206911595791321,windows
Asap ExtraLight,S,0.1242,0.14333203898099522,0.022593481136281346,0.017340308610883308,windows
Asap ExtraLight,D,0.1879,0.21189854763996252,0.04554780771002313,0.11640264726504315,windows
Asap ExtraLight,I,0.0735,0.029782309252424997,0.0003717077472160711,0.0040729935778348,windows
Asap ExtraLight,Y,0.1142,0.0821022490487751,0.012224901537226196,0.006292793862176131,windows
Asap ExtraLight,L,0.0954,0.08802113424252052,0.0050742504144180535,0.007208223745736442,windows
Asap ExtraLight,O,0.179,0.2092065876798123,0.047317058752533926,0.11130549126569876,windows
Asap ExtraLight,P,0.1481,0.09934541367434663,0.023025633573158025,0.048028872359186375,windows
Asap ExtraLight,F,0.111,0.07634069031558816,0.009312644861585603,0.010000442076633446,windows
Asap ExtraLight,C,0.1134,0.08913613897567937,0.0190714818801402,0.01636255042940471,windows
